Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Log_Return,Vol_10D,Vol_20D,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,RSI_14,MACD,MACD_Signal,MACD_Diff,BB_Pband,ATR_14,Volume_Ratio_20,VWAP_Dist,Deliverable_Pct,Tomorrow_Close,Tomorrow_Return,Target
2011-06-01,ULTRACEMCO,EQ,1025.6,1016.15,1042.0,1016.15,1037.7,1035.7,1028.31,79530,8178147345000.0,2689.0,42758,0.5376,0.009799719428427618,0.008949621630913635,0.012433292652086632,0.007333488951135974,0.0017361362987893907,-0.017000565673132077,51.5430676442559,-5.7022078213326495,-5.768280712112096,0.06607289077944678,0.5393191600404265,0.026548642050235202,0.7436564088585399,0.007186548803376511,0.5376,1041.3,0.005406971130636196,1
2011-06-02,ULTRACEMCO,EQ,1035.7,1020.05,1047.0,1020.0,1043.95,1041.3,1034.0,34408,3557799995000.0005,2224.0,19307,0.5611,0.005392405941016987,0.008274323455258034,0.012305960564950657,0.01120649471721585,0.005513765100087908,-0.012137437458139498,45.00784102142086,-4.456745781252266,-5.50597372594013,1.049227944687864,0.6474490331561003,0.025932556831433258,0.33157082739484167,0.00705996131528042,0.5611,1029.95,-0.010899836742533284,0
2011-06-03,ULTRACEMCO,EQ,1041.3,1043.95,1048.0,1023.0,1028.0,1029.95,1034.11,70745,7315820234999.999,5709.0,48431,0.6846,-0.010959675179772106,0.008749839861899771,0.009374388034756199,0.0005683115318667687,-0.004694109774040169,-0.023051414652284188,41.3743392043017,-4.335580413311618,-5.271895063414428,0.9363146501028101,0.3716249237952986,0.026908379741041544,0.6880942527180975,-0.004022782876096213,0.6846,1014.2,-0.015292004466236225,0
2011-06-06,ULTRACEMCO,EQ,1029.95,1028.0,1030.0,1011.6,1012.6,1014.2,1019.12,38104,3883240160000.0,1806.0,25215,0.6617000000000001,-0.015410132995159377,0.009960074203855425,0.009856061377788423,-0.012900808307906533,-0.01875510964265154,-0.037856760000189706,38.836265174225744,-5.447652214346363,-5.307046493600815,-0.14060572074554756,0.03684165398990719,0.027079753218581866,0.39369615013846176,-0.0048276944815134224,0.6617000000000001,1019.8,0.005521593374087861,1
2011-06-07,ULTRACEMCO,EQ,1014.2,1013.4,1029.95,1008.3,1020.0,1019.8,1016.3,117461,11937541030000.0,7133.0,86244,0.7342000000000001,0.005506405260136476,0.010042774756506976,0.009592606535547648,-0.006822132732115526,-0.011903089377328497,-0.03230459157142812,42.825704172573964,-5.810128386503493,-5.407662872181351,-0.4024655143221416,0.19779011925640314,0.02550219931078926,1.211534544066671,0.003443865000491981,0.7342000000000001,1030.3,0.010296136497352422,1
2011-06-08,ULTRACEMCO,EQ,1019.8,1032.55,1032.95,1010.5,1031.0,1030.3,1024.83,87521,8969429005000.0,4178.0,48104,0.5496,0.010243492329966958,0.010557299953147485,0.009943358814877023,0.0027153020408562365,-0.0008388570209423411,-0.02196705843042,52.20653126823554,-5.190300562563607,-5.364190410257803,0.1738898476941957,0.47695115636136354,0.025831588580302572,0.9452231514385334,0.005337470604880837,0.5496,1040.2,0.00960885179074065,1
2011-06-09,ULTRACEMCO,EQ,1030.3,1021.35,1044.9,1021.35,1040.05,1040.2,1034.92,89448,9257140480000.0,4569.0,53534,0.5985,0.009562980387949852,0.010924563778514692,0.009558324977963172,0.010908914210743834,0.008378107861171021,-0.012016883664560468,52.74869103503649,-3.855788158479072,-5.062509959902057,1.2067218014229848,0.7251543986357551,0.02508446177932818,0.9666730788765628,0.005101843620762931,0.5985,1023.4,-0.01615074024226117,0
2011-06-10,ULTRACEMCO,EQ,1040.2,1047.3,1047.3,1007.9,1025.0,1023.4,1021.71,135619,13856352755000.002,5741.0,89177,0.6576000000000001,-0.016282584967980712,0.011884957121400117,0.009328386023782232,-0.004339112330473167,-0.006586195683299571,-0.026762601969298364,46.215596280809,-4.106460341507045,-4.8713000362230545,0.7648396947160094,0.3028374131799836,0.026326809793684944,1.423193972211579,0.0016540897123449323,0.6576000000000001,1026.65,0.0031756888802033554,1
2011-06-13,ULTRACEMCO,EQ,1023.4,1025.0,1032.0,1015.0,1032.0,1026.65,1023.17,21494,2199191220000.0,2217.0,10833,0.504,0.0031706570305162604,0.010702104053061821,0.009373959920391075,-0.002002507995450339,-0.002402532254420494,-0.02182912665390583,50.13774099158382,-3.9967993983923407,-4.696399908656912,0.6996005102645713,0.41810531200268425,0.026779191684466148,0.22736829188695612,0.003401194327433498,0.504,1048.4,0.021185408854039835,1
2011-06-14,ULTRACEMCO,EQ,1026.65,1024.3,1051.75,1024.3,1045.05,1048.4,1039.09,88721,9218928270000.0,6146.0,68203,0.7687,0.0209641180477435,0.012363588220583054,0.010393210296469935,0.01688668173309135,0.01826446321126274,0.00047809951149870006,58.627787250717766,-2.130292398534266,-4.183178406632383,2.052886008098117,1.0571115099246209,0.026278138115223223,0.9162500884275762,0.008959762869433998,0.7687,1033.2,-0.01449828309805422,0
2011-06-15,ULTRACEMCO,EQ,1048.4,1047.95,1049.0,1031.0,1035.45,1033.2,1034.47,99452,10288049185000.0,5314.0,81922,0.8237000000000001,-0.014604410227565905,0.01308408518533321,0.01091065939548819,0.0023866348448687703,0.003642721841760163,-0.012556172097352786,52.410967492357194,-1.8561881405425993,-3.717780353414426,1.8615922128718267,0.6123379008382266,0.025530944084951074,0.997138485663252,-0.0012276818080756153,0.8237000000000001,1006.95,-0.02540650406504065,0
2011-06-16,ULTRACEMCO,EQ,1033.2,1029.0,1029.0,972.75,1003.0,1006.95,1008.25,120373,12136600870000.0,7680.0,78380,0.6511,-0.02573482216881519,0.01513644187164778,0.01213602108581488,-0.019813979295340522,-0.020983780288906535,-0.035567027588749946,42.154633280832044,-3.7142980450728373,-3.717083891746108,0.002785846673270864,-0.05505029713096743,0.027576202535237265,1.1663615262413982,-0.0012893627572526205,0.6511,963.85,-0.04280252246884157,0
2011-06-17,ULTRACEMCO,EQ,1006.95,1003.0,1017.0,956.05,963.0,963.85,980.24,111376,10917549240000.0,7871.0,75208,0.6753,-0.043745558209269834,0.019799329594603628,0.015239290775089715,-0.05569244485375163,-0.059686057969035214,-0.07383295842073542,36.5992102412444,-8.5659306136356,-4.686853236124007,-3.879077377511594,-0.38266152136479953,0.03013954453493804,1.0440557087187086,-0.016720395005304808,0.6753,945.2,-0.01934948384084658,0
2011-06-20,ULTRACEMCO,EQ,963.85,965.1,970.0,914.0,949.45,945.2,945.64,234635,22187953505000.0,12251.0,170728,0.7276,-0.019539135530847553,0.02004424715310137,0.015632192904466637,-0.06766160811603905,-0.07390079608083278,-0.0887249476489258,31.197380709225328,-13.757199086285823,-6.50092240615637,-7.256276680129453,-0.262432923781252,0.03348875521431596,2.0106429927202605,-0.00046529334630508534,0.7276,967.85,0.023963182395260237,1
2011-06-21,ULTRACEMCO,EQ,945.2,952.95,974.8,937.0,974.6,967.85,960.34,54551,5238759020000.0,2908.0,26827,0.4918,0.02368057127880188,0.022033993228384025,0.016831472761034163,-0.04040253817172318,-0.048985337070509276,-0.06449327403672805,35.012149304609224,-15.860817415726501,-8.372901408070398,-7.4879160076561035,0.044168968875304575,0.033586963741429846,0.45973204560151026,0.007820147031259753,0.4918,972.05,0.004339515420777942,1
