Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Log_Return,Vol_10D,Vol_20D,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,RSI_14,MACD,MACD_Signal,MACD_Diff,BB_Pband,ATR_14,Volume_Ratio_20,VWAP_Dist,Deliverable_Pct,Tomorrow_Close,Tomorrow_Return,Target
2011-06-01,BRITANNIA,EQ,420.5,422.0,429.0,417.1,420.95,421.15,422.76,100155,4234167740000.0,3553.0,40154.0,0.4009,0.001544585348370015,0.016722413157048917,0.01444406076154754,0.0600168636186306,0.0949768602776766,0.12205831026517483,89.88486821408092,10.821528531533033,6.575884030986712,4.245644500546321,1.0442398281437666,0.03148691507945929,0.8421156184258275,-0.0038083073138424016,0.4009,431.9,0.02552534726344533,1
2011-06-02,BRITANNIA,EQ,421.15,416.9,436.3,414.4,435.0,431.9,427.9,135819,5811711870000.0,3816.0,78060.0,0.5747,0.025205015205282753,0.01732125761848032,0.014907070582412156,0.07365699654460918,0.11301524307747819,0.1458664968693621,93.29529225304793,12.744520361669004,7.809611297123171,4.934909064545833,1.0753025372335003,0.03349816425759931,1.086502890069282,0.009347978499649452,0.5747,445.05,0.030446862699699085,1
2011-06-03,BRITANNIA,EQ,431.9,434.8,451.0,434.75,445.55,445.05,444.82,219260,9753128685000.0,8911.0,70825.0,0.3229999999999999,0.029992555438285048,0.01751531130834729,0.015474044244693593,0.08928702547911012,0.13601266065115575,0.17486959092733018,94.07687444019204,15.154904042126873,9.278669846123911,5.876234196002962,1.0935400509955169,0.03303802141011443,1.6184900269021283,0.0005170630816960078,0.3229999999999999,447.65,0.005842040220199901,1
2011-06-06,BRITANNIA,EQ,445.05,447.25,452.0,433.15,448.05,447.65,445.76,90153,4018641080000.0,3540.0,36602.0,0.406,0.005825041675224483,0.01762063424032267,0.015159140649651745,0.07911674661909682,0.1312863280262825,0.17563173956204986,94.43765265010676,17.07808323288873,10.838552523476874,6.239530709411856,1.0197491014762146,0.03387531713232596,0.6457747750070452,0.004239949748743688,0.406,445.95,-0.003797609739752013,0
2011-06-07,BRITANNIA,EQ,447.65,448.4,448.4,441.1,446.9,445.95,445.28,42569,1895502485000.0,1688.0,25938.0,0.6093000000000001,-0.003804838967948545,0.01828964937287614,0.015202082007615645,0.061747794721617094,0.11598400910905203,0.16534309613590564,92.29346469887693,18.254612989378643,12.321764616657228,5.9328483727214145,0.9377575684675605,0.03405250428459308,0.43538404341869547,0.0015046712181099892,0.6093000000000001,445.0,-0.002130283664087877,0
2011-06-08,BRITANNIA,EQ,445.95,440.1,447.85,440.1,445.0,445.0,444.61,21300,947015690000.0,1085.0,14293.0,0.6709999999999999,-0.0021325559459761147,0.018665141872882804,0.014968231307798025,0.047120418848167485,0.10423891263485051,0.15738031517156528,90.66753061965717,18.89258230868694,13.635928155063171,5.256654153623769,0.8783259360000872,0.03408507223113964,0.2608414524827378,0.0008771732529632405,0.6709999999999999,442.9,-0.004719101123595556,0
2011-06-09,BRITANNIA,EQ,445.0,447.0,450.0,439.0,441.9,442.9,448.24,77374,3468249954999.9995,1338.0,67777.0,0.876,-0.004730271237087723,0.018142638501785883,0.014521943025897823,0.02978446371689647,0.08953149407756358,0.14697846663817996,88.48829838850905,19.00959437015422,14.710661398081381,4.298932972072837,0.8231204603644882,0.03498048575944263,0.9251091314083333,-0.011913260753168016,0.876,443.5,0.0013547076089411216,1
2011-06-10,BRITANNIA,EQ,442.9,444.8,447.0,436.0,445.0,443.5,440.58,21588,951133100000.0,1287.0,12057.0,0.5585,0.0013537908204816753,0.01789761471252694,0.014329564440345548,0.018755670920095932,0.081390812445138,0.14328285874849855,88.12785372031445,18.93250018047587,15.55502915456028,3.3774710259155896,0.7977312430246516,0.03273473989370269,0.2574206068844323,0.00662762721866634,0.5585,447.05,0.008004509582863611,1
2011-06-13,BRITANNIA,EQ,443.5,442.5,450.0,439.05,447.0,447.05,445.44,41073,1829561355000.0,1561.0,23809.0,0.5797,0.00797264343169289,0.013289851479352363,0.014326137858603443,0.018186373316023987,0.08056826215956535,0.14763861898295189,87.21011929431603,18.93953464519541,16.231930252687306,2.7076043925081024,0.7985241823078469,0.031276463163276716,0.4927233543047773,0.0036144037356322144,0.5797,470.7,0.05290235991499827,1
2011-06-14,BRITANNIA,EQ,447.05,444.05,485.0,444.0,472.05,470.7,469.9,379196,17818467155000.0,15159.0,86936.0,0.2293,0.05155050322576946,0.018449812007088097,0.01702979219901426,0.05993222018307295,0.1247177453077024,0.20228963762729807,90.2673795439847,20.615820511910727,17.10870830453199,3.5071122073787357,0.9483917094342394,0.03450028832438011,3.8061817982889257,0.0017024898914662938,0.2293,465.45,-0.011153601019757807,0
