Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Log_Return,Vol_10D,Vol_20D,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,RSI_14,MACD,MACD_Signal,MACD_Diff,BB_Pband,ATR_14,Volume_Ratio_20,VWAP_Dist,Deliverable_Pct,Tomorrow_Close,Tomorrow_Return,Target
2011-06-01,EICHERMOT,EQ,1334.9,1329.25,1370.0,1329.2,1355.0,1352.4,1351.29,7299,986306835000.0,792.0,2952.0,0.4044,0.013024409172044256,0.008482588076915354,0.02841883715815182,0.017010332536208914,0.04538787530943641,0.06391431414737,75.03496496150433,29.252793557215,25.136807528889733,4.115986028325267,0.7689335203325928,0.03234197405670344,0.16477544012918252,0.0008214372932532079,0.4044,1354.45,0.0015158237207926312,1
2011-06-02,EICHERMOT,EQ,1352.4,1372.0,1372.0,1346.0,1346.0,1354.45,1356.15,9151,1241014735000.0,849.0,2501.0,0.2733,0.001514676019678356,0.008547165001852923,0.02844424313199235,0.013973057041365162,0.03922460011010293,0.06261209029672644,74.18655090104045,29.617226853616103,26.03289139383501,3.5843354597810944,0.7751921163556089,0.03239849596304247,0.20760970917393806,-0.0012535486487483282,0.2733,1331.15,-0.017202554542434165,0
2011-06-03,EICHERMOT,EQ,1354.45,1332.0,1359.8,1320.0,1337.9,1331.15,1336.06,3154,421392730000.0,337.0,1775.0,0.5628000000000001,-0.017352237588017037,0.01059109965061374,0.02874062506598694,-0.005115863661672896,0.014311921012978472,0.042413051326205674,61.0946257266519,27.70654380260703,26.367621875589414,1.3389219270176156,0.6582949237429788,0.033089004673724665,0.07400281557952276,-0.003674984656377599,0.5628000000000001,1333.35,0.0016527063065768831,1
2011-06-06,EICHERMOT,EQ,1331.15,1329.95,1354.85,1313.05,1313.05,1333.35,1339.43,3653,489292145000.0,534.0,2056.0,0.5628000000000001,0.0016513420904013753,0.010320083641874492,0.01389387943848242,-0.004450052639045506,0.014293756085686438,0.042366183353568,67.87119850088037,26.06932438882359,26.30796237823625,-0.23863798941266268,0.6592117590493561,0.03318440662348865,0.16751770675451408,-0.004539244305413612,0.5628000000000001,1335.15,0.0013499831252110715,1
2011-06-07,EICHERMOT,EQ,1333.35,1339.95,1347.0,1320.4,1330.0,1335.15,1340.11,7820,1047967670000.0,769.0,6449.0,0.8247,0.0013490727172566922,0.009854214834126351,0.011214860981761065,-0.0032512010033557306,0.0122824974411464,0.0422529494005962,67.34545447688467,24.63310605165634,25.972991112920273,-1.3398850612639315,0.6607434974137787,0.03286415116546563,0.4771347509073021,-0.0037011887083894675,0.8247,1300.9,-0.025652548402801182,0
2011-06-08,EICHERMOT,EQ,1335.15,1342.0,1375.0,1285.0,1291.0,1300.9,1337.68,17327,2317802865000.0,2529.0,7056.0,0.4072,-0.025987312465536833,0.012886004053900951,0.010617236327931923,-0.026745969401114726,-0.014077568729987338,0.014789292174912932,51.972087334489736,20.494950875224276,24.877383065381075,-4.382432190156798,0.3117896608858652,0.03694145811141738,1.1039610584053163,-0.02749536510974222,0.4072,1308.55,0.005880544238603938,1
2011-06-09,EICHERMOT,EQ,1300.9,1317.4,1324.85,1304.95,1313.5,1308.55,1312.39,3187,418259665000.0,681.0,1412.0,0.443,0.005863321325416852,0.013136342169314235,0.010514943679841104,-0.01965117847135859,-0.009321560722633885,0.01989995463820473,49.841571565413055,17.629502222746623,23.427806896854186,-5.798304674107563,0.36683363834593374,0.03626696943727244,0.21322931685648117,-0.0029259595089875306,0.443,1320.4,0.009055825149975268,1
2011-06-10,EICHERMOT,EQ,1308.55,1322.0,1344.0,1307.3,1314.0,1320.4,1331.37,5274,702163390000.0,984.0,2545.0,0.4826,0.009015067046107652,0.01202149487676459,0.010626670091195249,-0.008533787867979717,-0.0015916764019794187,0.028742299430701362,50.0630914384301,16.128885731799755,21.968022663843303,-5.839136932043548,0.47580460706811567,0.03620115116631323,0.3577946174770135,-0.008239632859385296,0.4826,1311.4,-0.006816116328385338,0
2011-06-13,EICHERMOT,EQ,1320.4,1312.05,1330.0,1306.0,1306.0,1311.4,1313.95,1967,258454515000.0,476.0,1281.0,0.6512000000000001,-0.006839452149518869,0.012108546153503534,0.010660233794175258,-0.012697014526468745,-0.008917775090689204,0.022256728778468016,42.94498377985568,14.051435367304975,20.38470520453564,-6.333269837230663,0.36033491706823295,0.03432808993659991,0.14309929650716724,-0.0019407131169374438,0.6512000000000001,1314.55,0.0024020131157540515,1
2011-06-14,EICHERMOT,EQ,1311.4,1329.8,1329.8,1307.0,1307.0,1314.55,1316.49,15190,1999743875000.0,705.0,13756.0,0.9056,0.002399132893548898,0.01200695091943432,0.010317230076279618,-0.008806918860227912,-0.007705183778918185,0.025187696967759115,45.15919424092077,12.514955049056425,18.810755173439798,-6.295800124383373,0.3662731639439134,0.0306677461597396,1.0876647787070552,-0.0014736154471359862,0.9056,1292.0,-0.017154159217983307,0
2011-06-15,EICHERMOT,EQ,1314.55,1312.0,1328.0,1287.85,1294.95,1292.0,1307.58,3137,410186790000.0,475.0,924.0,0.2945,-0.0173029963805209,0.011747847674931783,0.011097794327031637,-0.02135298707004299,-0.024894621448544794,0.008301316644853911,39.88522234959004,9.369678958701343,16.922539930492107,-7.552860971790764,0.05752075879771831,0.029992260061919494,0.23013971982654774,-0.011915140947398957,0.2945,1283.75,-0.006385448916408669,0
2011-06-16,EICHERMOT,EQ,1292.0,1263.0,1398.7,1263.0,1284.0,1283.75,1286.36,131594,16927740980000.002,1892.0,120617.0,0.9166,-0.006405923099779191,0.011557575102902357,0.01111973181439,-0.022366577312050776,-0.030731566439717452,0.002527110207307281,29.02010047699234,6.1405346832530086,14.766138881044288,-8.62560419779128,-0.017071444677762854,0.03384337181805535,6.658217024255199,-0.002028981000652928,0.9166,1244.05,-0.030925024342745897,0
2011-06-17,EICHERMOT,EQ,1283.75,1261.3,1335.0,1231.0,1237.1,1244.05,1288.75,45217,5827318965000.0,2194.0,32939.0,0.7284999999999999,-0.03141329582531228,0.013813676491076303,0.012738618706961144,-0.04627379428247246,-0.05839566606935721,-0.02782238622501574,23.722721420687066,0.37364917191030145,11.88764093921749,-11.51399176730719,-0.22699401840273867,0.039746335413712114,2.4660365730602445,-0.03468477206595542,0.7284999999999999,1202.2,-0.033640127004541547,0
2011-06-20,EICHERMOT,EQ,1244.05,1232.0,1280.25,1193.0,1201.5,1202.2,1202.46,144659,17394663680000.002,689.0,141827.0,0.9804,-0.03421897481239402,0.015886492897526236,0.014278321297453054,-0.06899662741666314,-0.0859897247971474,-0.059726380533160664,20.524211448807648,-7.487285620986995,8.012655627176594,-15.499941248163589,-0.25232957575433407,0.04394027616037263,5.865937305483848,-0.0002162234086788674,0.9804,1206.6,0.003659956745965616,1
2011-06-21,EICHERMOT,EQ,1202.2,1202.0,1230.0,1200.0,1215.0,1206.6,1220.62,138562,16913090240000.0,704.0,136400.0,0.9844,0.003653275401599606,0.016090499110024414,0.01401397595680504,-0.05619348581083206,-0.07820828932617008,-0.05548719201179837,15.613207536859079,-13.209815323445127,3.76816143705225,-16.977976760497377,-0.07582699217205668,0.043140702327673974,4.714348171496667,-0.011485966148350825,0.9844,1208.4,0.0014917951268027367,1
2011-06-22,EICHERMOT,EQ,1206.6,1215.05,1228.0,1180.55,1227.95,1208.4,1211.37,145052,17571157475000.0,909.0,138114.0,0.9522,0.0014906835058557237,0.015412383191089347,0.01408204703352864,-0.04789669001489136,-0.07254474564823608,-0.05319769081780398,15.513577321502211,-17.39914981598713,-0.465300813555626,-16.933849002431504,0.022325263410538754,0.04434435144464935,4.049560012506129,-0.0024517694841376296,0.9522,1229.0,0.017047335319430576,1
2011-06-23,EICHERMOT,EQ,1208.4,1219.0,1235.85,1193.0,1234.8,1229.0,1214.61,2319,281668540000.0,371.0,1071.0,0.4618,0.01690366005351773,0.01679915839738334,0.014886821691751081,-0.0255582821599465,-0.05316417663226149,-0.036458557917935064,25.568045904905347,-18.839806186884516,-4.140201888221404,-14.699604298663111,0.16663853847830415,0.04377833313960245,0.06518595142956103,0.01184742427610517,0.4618,1278.55,0.04031733116354756,1
2011-06-24,EICHERMOT,EQ,1229.0,1244.9,1286.7,1220.25,1281.95,1278.55,1263.44,7226,912960620000.0,736.0,3253.0,0.4502,0.039525792730570025,0.021884929588133914,0.017192158636104606,0.01710353605664055,-0.012250778831241203,0.002329138375592577,39.313572521435646,-15.801120367081921,-6.472385583993508,-9.328734783088414,0.4213265240818174,0.043458828918920424,0.2041554361399185,0.011959412397897723,0.4502,1305.25,0.020883031559188178,1
2011-06-27,EICHERMOT,EQ,1278.55,1252.0,1313.9,1252.0,1305.0,1305.25,1299.41,7168,931416070000.0,617.0,5214.0,0.7273999999999999,0.02066796999405693,0.023075876500141028,0.017969898449984253,0.03885198995570806,0.00998181607149773,0.02258500715280681,44.68538924189136,-11.11039933598795,-7.399988334392397,-3.7104110015955527,0.5658488013362416,0.04450160067857827,0.20322471811353615,0.004494347434604873,0.7273999999999999,1317.05,0.009040413713847888,1
2011-06-28,EICHERMOT,EQ,1305.25,1295.0,1319.5,1295.0,1315.0,1317.05,1311.37,2938,385279305000.0,292.0,2211.0,0.7526,0.008999793804097683,0.023260729368363212,0.018037905095154613,0.048035108241126466,0.019816757423298848,0.03060716655607151,53.119567288249,-6.367408222327413,-7.1934723119794,0.8260640896519877,0.6324174290073451,0.04055058111472067,0.08371634463321137,0.004331348132106167,0.7526,1314.7,-0.0017842906495576546,0
2011-06-29,EICHERMOT,EQ,1317.05,1307.0,1326.0,1306.15,1316.0,1314.7,1314.21,1735,228014615000.0,194.0,1152.0,0.664,-0.0017858843922009219,0.022468187244409358,0.017747651709143376,0.04427878677156858,0.01948513945512973,0.027597483804807275,51.212778516388155,-2.7662908743334356,-6.308036024450208,3.541745150116772,0.6350446525819021,0.0404003085983766,0.0498326942685078,0.0003728475662184956,0.664,1300.45,-0.01083897467102761,0
2011-06-30,EICHERMOT,EQ,1314.7,1319.95,1325.4,1295.05,1300.0,1300.45,1304.67,1789,233405600000.0,310.0,892.0,0.4986,-0.0108981443041971,0.02269297230089929,0.01785656476435726,0.031591472483886995,0.010550773289506226,0.01595275110739598,46.102754419010004,-1.0501300931487094,-5.256454838189908,4.206324745041199,0.5770483197661864,0.04049422452667484,0.05193274578788799,-0.00323453440333573,0.4986,1302.4,0.0014994809489023379,1
2011-07-01,EICHERMOT,EQ,1300.45,1319.95,1322.75,1300.0,1300.0,1302.4,1306.11,2015,263181540000.0,175.0,1230.0,0.6104,0.001498357849914517,0.019598172658447405,0.017499402594127408,0.028378314356552952,0.0131978668699702,0.016745384285100938,48.192044970884346,0.46196316952455163,-4.112771236647017,4.574734406171569,0.5986554300902827,0.04036504036504038,0.05859014377118192,-0.0028404958234756715,0.6104,1310.05,0.005873771498771394,1
2011-07-04,EICHERMOT,EQ,1302.4,1319.0,1330.0,1300.05,1304.15,1310.05,1319.16,8220,1084348290000.0,756.0,2070.0,0.2518,0.005856588157475259,0.014111330000084653,0.017559257824679684,0.02568418745033242,0.020073660523098703,0.021620883941278465,49.112075742400584,2.2516434958977243,-2.839888290138069,5.091531786035793,0.6537221979915471,0.04051917320494857,0.23743638033719505,-0.006905909821401594,0.2518,1298.25,-0.009007289798099274,0
2011-07-05,EICHERMOT,EQ,1310.05,1295.2,1311.0,1294.9,1303.0,1298.25,1301.18,5011,652019060000.0,202.0,4062.0,0.8106,-0.009048100681322927,0.015139339038953896,0.017643452317846236,0.009203908551705846,0.012339902918299351,0.011492014024152708,51.28786314782484,2.6868443955247585,-1.7345417530055034,4.421386148530262,0.5980440405465028,0.039564248576380294,0.14533336620320705,-0.0022518022103014674,0.8106,1303.25,0.0038513383400731755,1
